acc,name,length,n_conf,max_over_mean,plasticity_pct,plasticity_band,l2_delta_max,l2_delta_mean,l2_delta_max_resid,ens_spread_mean,cos_max,cos_mean,peak_localization,compartment,is_soluble
Q08830,FGL1_HUMAN,312,5,1.5870602452959746,99.24918293436976,very_high,1001.9325710617,631.3135081228502,151.53247369949327,10.748402226451915,0.9027288754636432,0.5923992170010505,3.867512065126814,secreted,False
Q5T700,LRAD1_HUMAN,205,5,1.5869221105533535,99.24918293436976,very_high,1050.9071139454488,662.2298012959279,214.48977990681223,10.757368104715338,0.9282267016622066,0.5748337029305236,2.4311393261454226,membrane,False
Q8WU39,MZB1_HUMAN,189,5,1.5867431959907827,99.24918293436976,very_high,1043.7240710259305,657.7775620286363,209.3976174842763,8.40189793243217,0.8731756000119233,0.56225520249901,4.1106069551349655,secreted,False
P38484,INGR2_HUMAN,337,5,1.5867146925058857,99.24918293436976,very_high,1108.8164108074393,698.8127204234227,255.1493126686976,11.208095758378434,0.9968848847548316,0.6645651974730206,3.1389612470518164,membrane,False
Q5TCH4,CP4AM_HUMAN,519,5,1.586674267037917,99.24918293436976,very_high,972.177943276696,612.7142561466128,94.7270794847791,12.201187378837057,0.823665760314583,0.5807243594369811,5.486834607394499,secreted,False
Q8IXL7,MSRB3_HUMAN,192,5,1.5866619341264985,99.24918293436976,very_high,1024.4248907302213,645.6478653044696,189.70639709538295,9.713422415516934,0.9144878258644644,0.565352097675468,3.611552855549953,secreted,False
Q8N2Q7,NLGN1_HUMAN,863,5,1.5866484496708293,99.24918293436976,very_high,1081.0140687982323,681.3192103272254,158.6092743211932,12.1070122524405,0.9141115941003152,0.6552305910523483,3.11906514902298,membrane,False
P0DTF9,PTIP2_HUMAN,154,5,1.5861190485144812,99.24918293436976,very_high,1079.061289808115,680.3154472024974,249.3086373536098,8.464956654956133,0.9172531145660068,0.5559192984229604,4.290451200038555,membrane,False
Q9Y2D0,CAH5B_HUMAN,317,5,1.5853205169556217,99.23151665047257,very_high,1007.8765597846372,635.7557030287684,156.82306226712353,11.079619283174958,0.8971437078132385,0.5905687552941598,4.101254978425253,targeted,False
O43759,SNG1_HUMAN,233,5,1.585026572801895,99.23151665047257,very_high,1043.9956889870336,658.6613164093197,203.91931407867776,11.595586396319298,0.8342119500582913,0.5977718191661552,3.6978503914068575,membrane,False
Q9Y336,SIGL9_HUMAN,463,5,1.584965621577506,99.23151665047257,very_high,1105.5747152996485,697.5386091956318,235.44193324717003,11.503556054125106,0.9712140386507851,0.650625497564504,3.2030582747146648,membrane,False
P30518,V2R_HUMAN,371,5,1.584665800716923,99.22268350852399,very_high,1000.7246387567528,631.5051655070914,142.61441956192334,11.705138904647452,0.8842765789927477,0.5983078632671848,5.009940589697397,membrane,False
P47211,GALR1_HUMAN,349,5,1.584502831985758,99.2138503665754,very_high,1016.6198210922312,641.6017696961643,161.38456258075257,10.677930488222106,0.9019894793960238,0.5950079205798805,5.542654639246261,membrane,False
P49862,KLK7_HUMAN,253,5,1.5844923932628427,99.2138503665754,very_high,982.932790817737,620.3455409413879,140.2428152881531,11.582527456179104,0.8686190257327197,0.5840126375988226,4.331897794010957,secreted,False
O95150,TNF15_HUMAN,251,5,1.5843775266310642,99.2138503665754,very_high,1092.1437185842306,689.3203799128117,249.71510311676943,11.258786626833412,0.8972082384836543,0.6178237983371065,2.676928778376179,membrane,False
O95711,LY86_HUMAN,162,5,1.584284666879742,99.2138503665754,very_high,974.0856385087654,614.8425588348642,143.28754580576913,9.947204616636268,0.8011933321796013,0.5219128369809451,4.479657690090138,secreted,False
P35462,DRD3_HUMAN,400,5,1.5840434532263028,99.2138503665754,very_high,1071.0800501678357,676.1683513067319,209.18011007222535,10.909560396197383,0.9383145448775756,0.6344016481947468,3.684145392790228,membrane,False
Q14696,MESD_HUMAN,234,5,1.5837913831706885,99.18735094072962,very_high,1063.067950176582,671.2171574306573,222.86089523716487,11.391665626816252,0.8803773740053786,0.5868057493084308,3.1485513875386997,secreted,False
Q4U2R8,S22A6_HUMAN,563,5,1.5834255263631731,99.16968465683243,very_high,1005.1718765220076,634.8084325943088,121.97109136338906,12.432439668143331,0.892801451480071,0.6092590844912641,5.33771713269585,membrane,False
Q9NPE2,NGRN_HUMAN,291,5,1.583344691628532,99.16968465683243,very_high,1136.301644812768,717.6590484807538,288.6458281028508,11.446453533297476,0.9518802962664068,0.6589301002372749,3.666814421579872,secreted,False
P41146,OPRX_HUMAN,370,5,1.58314567398219,99.15201837293526,very_high,1007.0877812579332,636.1308360987123,149.10824209416512,11.270559566194724,0.8205144208810249,0.581613142135502,5.1139160917914905,membrane,False
P25929,NPY1R_HUMAN,384,5,1.583073242783111,99.14318523098666,very_high,1046.974346387884,661.3555949854064,187.16528678925636,11.33181627373116,0.8982235235119347,0.6198574435253148,4.1381439620527205,membrane,False
P05019,IGF1_HUMAN,195,5,1.5830152463452574,99.14318523098666,very_high,1054.79582851175,666.3207009189568,219.6852947837274,10.86950679765953,0.87992299506786,0.5803662524970151,4.365481903354103,secreted,False
P15291,B4GT1_HUMAN,398,5,1.582907475986081,99.14318523098666,very_high,1052.2683332464758,664.769324302658,190.6297532129886,11.521305862020606,0.8801586454109228,0.6197469781777195,3.929700819880434,membrane,False
P05164,PERM_HUMAN,745,5,1.582655373804903,99.14318523098666,very_high,1070.068506207463,676.1222461421283,163.08395539566936,12.608833175260362,0.890809717474783,0.6744109733112009,4.124117078153519,secreted,False
O00270,GPR31_HUMAN,319,5,1.5826310485299433,99.14318523098666,very_high,1005.0293844293648,635.0370703022177,153.71452684972814,10.921746662720638,0.8917786388338693,0.5851518610627704,5.2569115392008205,membrane,False
Q9BY76,ANGL4_HUMAN,406,5,1.5825960959641154,99.14318523098666,very_high,1106.3498724304334,699.0727926412986,243.6658521484549,10.797504086562617,0.9576612490055842,0.6679662958678083,3.35742002576612,secreted,False
Q99677,LPAR4_HUMAN,370,5,1.5824755193234166,99.14318523098666,very_high,1009.3219712828428,637.8120602540464,151.34243211907483,11.777264336500451,0.8318250806278107,0.6021783726832274,4.94946441671128,membrane,False
Q9Y5Y0,FLVC1_HUMAN,555,5,1.5822002629051306,99.14318523098666,very_high,974.080278974522,615.649170215911,91.9249340643945,11.266023167485695,0.8827094741850432,0.5641556831629692,4.521388772730508,membrane,False
Q9P2W7,B3GA1_HUMAN,334,5,1.582187357672406,99.14318523098666,very_high,968.1633139366348,611.91445453043,114.8882558910774,11.248690309668593,0.8214352523196295,0.5493065977642415,4.875028861565246,membrane,False
P60153,RNAS9_HUMAN,205,5,1.581974742738116,99.14318523098666,very_high,1051.2931740180234,664.5448537293589,214.8758399793868,9.791928892769638,0.8687053738050219,0.593153880901948,3.981290682967853,secreted,False
A0A075B6W5,TVA23_HUMAN,121,5,1.5819224367047813,99.14318523098666,very_high,1000.55946947971,632.4959089412376,175.11925805023122,9.119349310079585,0.9015072044218808,0.5236227387663029,3.6869758223930145,secreted,False
Q9H9S5,FKRP_HUMAN,495,5,1.581345071014289,99.14318523098666,very_high,1044.4435305591887,660.4779372333277,170.12898751274545,11.831658838460234,0.8878062594665752,0.6292045330540821,4.756953783611362,membrane,False
Q96CH1,GP146_HUMAN,333,5,1.5812202020354784,99.14318523098666,very_high,1000.516430490171,632.7495874392711,147.372052475675,10.65640771055754,0.849860079705379,0.5705296980937911,6.73069626581028,membrane,False
Q96DW6,S2538_HUMAN,304,5,1.5810652794485665,99.14318523098666,very_high,980.9287871488252,620.4226984791964,131.57413003510987,11.145433146649234,0.8229816989042256,0.5422122485450633,5.072468589566287,membrane,False
P48304,REG1B_HUMAN,166,5,1.581051769250867,99.14318523098666,very_high,978.9009758017012,619.145428908974,147.58016297445943,9.753092572045226,0.8494311219547956,0.5239221223787787,3.887459351828048,secreted,False
Q15391,P2Y14_HUMAN,338,5,1.580906853084898,99.14318523098666,very_high,996.5709010629708,630.3792656200675,142.77312289316762,11.660490502739894,0.8292147885019223,0.5697784480454633,5.698425588278219,membrane,False
P11464,PSG1_HUMAN,419,5,1.5807611577252605,99.14318523098666,very_high,1053.8419929490883,666.6674391620317,189.45913226331183,11.756840608631077,0.8880415994430475,0.6238470443327385,4.52262029318546,secreted,False
Q15761,NPY5R_HUMAN,445,5,1.580754033470456,99.14318523098666,very_high,1041.2307294453185,658.6924387962968,173.45018795194505,11.393001015736704,0.872842908524355,0.6061792539578961,3.4413830809634116,membrane,False
P51681,CCR5_HUMAN,352,5,1.580740671546322,99.14318523098666,very_high,1013.240300070198,640.9908458149806,157.61300146553538,10.86083679442392,0.951529788143454,0.5938420495494318,5.15305013006765,membrane,False
O94886,TM63A_HUMAN,807,5,1.5805727725641197,99.14318523098666,very_high,1090.3227887279188,689.8276420120395,175.2360759903179,12.15546174872097,0.9560107748323048,0.6722425014324003,5.286186139080871,membrane,False
Q9NS75,CLTR2_HUMAN,346,5,1.5803903370427042,99.14318523098666,very_high,999.7180182357928,632.576645656369,144.87479981749834,11.96534566897267,0.8133759762435719,0.5729409297516712,6.391134303322758,membrane,False
Q6UXB4,CLC4G_HUMAN,293,5,1.579974756111136,99.14318523098666,very_high,1302.6094789842111,824.4495514528368,454.6923022121712,11.21770628866058,0.9599437271484632,0.7471618291201698,2.322965079823769,membrane,False
P01374,TNFB_HUMAN,205,5,1.579696483114103,99.13435208903807,very_high,1040.309235884316,658.5500740192467,203.8919018456794,10.598615209949395,0.8113408874267368,0.5901818828793476,3.913256340194135,secreted,False
Q6ZSM3,MOT12_HUMAN,516,5,1.579597750790089,99.13435208903807,very_high,1005.2288493174548,636.382806200551,128.1700256187221,11.678645366947944,0.8556152323829768,0.5946666632829013,4.161689072393902,membrane,False
P11117,PPAL_HUMAN,423,5,1.579492159330683,99.13435208903807,very_high,1046.1107125639546,662.3082655919414,181.20513175393228,11.790865155837594,0.8643408499119689,0.6127303030908406,3.6866394371755216,membrane,False
Q8IW92,GLBL2_HUMAN,636,5,1.579425828948081,99.13435208903807,very_high,1019.2247646445928,645.3134714922518,126.48433721849187,11.115024218366091,0.8996660914807297,0.6282866730190648,5.362290218393114,secreted,False
Q496H8,NRN1L_HUMAN,165,5,1.5793261205497475,99.13435208903807,very_high,1104.1951610627675,699.1558910434717,273.00502826658703,9.310559171077424,0.954369720464772,0.587809151980339,3.5077260730722117,secreted,False
Q3ZCQ8,TIM50_HUMAN,353,5,1.5790242902878977,99.13435208903807,very_high,1042.6589977614374,660.3185297230318,186.9010191257132,11.476790695951152,0.8300077307992338,0.6026971464429243,4.240201991131925,membrane,False
Q9UHI5,LAT2_HUMAN,535,5,1.579017297191729,99.13435208903807,very_high,992.5933612864442,628.6146219235125,113.05161699754478,11.828712613581963,0.8707075158478403,0.5927984069984028,4.7181788423688795,membrane,False
O15552,FFAR2_HUMAN,330,5,1.578945667552251,99.13435208903807,very_high,987.1932333958584,625.2230546505558,134.44089547454644,10.57183901261198,0.8741398859727683,0.5655346521269285,4.832227870270569,membrane,False
P02766,TTHY_HUMAN,147,5,1.5789030304050484,99.13435208903807,very_high,1008.1442353088644,638.5092788432095,179.30634307178912,8.308843004715987,0.8703574516001158,0.525804864558284,3.981203964509715,secreted,False
O15466,SIA8E_HUMAN,376,5,1.578875537412438,99.13435208903807,very_high,1030.9094617182625,652.9390298909841,172.14584236812584,11.581477710279348,0.8970765086871869,0.6046182427779269,3.624667824367954,membrane,False
P11215,ITAM_HUMAN,1152,5,1.578468784649156,99.13435208903807,very_high,1073.1630424799062,679.8759993957424,112.99171902612149,11.84298626851264,0.9457783910401244,0.6704309216682623,5.614422714984847,membrane,False
Q8TDB8,GTR14_HUMAN,520,5,1.5784463097958117,99.13435208903807,very_high,991.641384678193,628.2389071598475,114.0598408552147,12.18324235322391,0.8724286971134074,0.6058938399827258,6.78013733896525,membrane,False
Q8TD46,MO2R1_HUMAN,348,5,1.5783725227182124,99.13435208903807,very_high,1083.1196530747495,686.225613714983,228.0150745943324,11.289979228682354,0.9489322999208732,0.6609517086437618,4.57187608177498,membrane,False
Q9GZV7,HPLN2_HUMAN,340,5,1.578339133001392,99.13435208903807,very_high,1043.9205593270688,661.4044710026016,189.86142109514287,11.212391443593493,0.931264904330896,0.6284161489232228,4.637537776766748,secreted,False
Q9BUD6,SPON2_HUMAN,331,5,1.5781286096739793,99.13435208903807,very_high,1009.2223299551738,639.5057562273633,156.3393120028005,11.210699780800931,0.8970374776857296,0.5960485556544343,4.365159024589856,secreted,False
Q8NCR9,CLRN3_HUMAN,226,5,1.5781240511570316,99.13435208903807,very_high,959.721939309339,608.1410004518482,120.56032461841288,11.007898533908929,0.8137024955129988,0.5377579919718364,6.323070499952725,membrane,False
P08648,ITA5_HUMAN,1049,5,1.5781173535142956,99.13435208903807,very_high,1119.7837891575184,709.5694034808652,173.07250890305818,11.917260620769692,0.933395924197191,0.6953999218151626,4.865787663865241,membrane,False
P17787,ACHB2_HUMAN,502,5,1.577730517057341,99.12551894708947,very_high,1114.5507677952917,706.4265764932319,239.32146453141857,11.342322973162506,0.8846093028594623,0.6523167024508985,3.9906341085583503,membrane,False
A8MWY0,ELAP2_HUMAN,1029,5,1.5775828857704026,99.12551894708947,very_high,1136.0974324034546,720.1507081810608,191.99975277022236,11.91163506095771,0.8793228594716854,0.7155264657851499,4.682682406026709,membrane,False
Q96HH6,TMM19_HUMAN,336,5,1.5775024467148993,99.12551894708947,very_high,985.6304568668704,624.8043918523476,132.0940387591902,11.3971444505442,0.836228573140477,0.5839272682596245,5.9042586607490435,membrane,False
Q6UWL2,SUSD1_HUMAN,747,5,1.5774543798626577,99.12551894708947,very_high,1200.6489713109715,761.1307094750529,293.4030604370548,11.5922627409335,0.9524099747505478,0.7233531137128397,4.014975981157226,membrane,False
Q5TGI0,FAXC_HUMAN,409,5,1.57711927209358,99.11668580514089,very_high,1048.7803080073895,664.9974586979635,185.70424763222707,11.770614270725648,0.9362542904215908,0.6342915524161654,4.412718456017875,membrane,False
A0PK11,CLRN2_HUMAN,232,5,1.577115267931801,99.11668580514089,very_high,975.5590421089048,618.5718076185119,135.61334723161053,10.733716957306452,0.894413949382195,0.5421734636345129,4.898024739882732,membrane,False
Q05901,ACHB3_HUMAN,458,5,1.5766191922200248,99.1078526631923,very_high,1049.1092372543806,665.417015364098,179.62985535720918,10.756324654720144,0.8490040531099674,0.6026661130864881,4.715367824245765,membrane,False
Q6X4U4,SOSD1_HUMAN,206,5,1.5763751987152903,99.1078526631923,very_high,1039.090497235524,659.1644540467158,202.54248316582607,12.031391702351922,0.8490837049730054,0.6046474087527259,4.212884804707746,secreted,False
O14626,GP171_HUMAN,319,5,1.5763491090815789,99.1078526631923,very_high,993.441625864506,630.2167585464201,142.1267682848695,11.543151135699755,0.8236478929310144,0.5895545531307902,6.145691398114048,membrane,False
Q8TCC7,S22A8_HUMAN,542,5,1.5763325402993231,99.1078526631923,very_high,1002.521736879066,635.9836590616374,122.06523237273666,11.219174357729914,0.9072848425002592,0.6109563094515077,5.228342681578954,membrane,False
Q6VVX0,CP2R1_HUMAN,501,5,1.576265024655333,99.1078526631923,very_high,970.3391751264596,615.5939261147142,95.24055189364776,11.580051640040322,0.8191973688236882,0.5915004659958143,5.61102494162252,secreted,False
O94956,SO2B1_HUMAN,709,5,1.5757886691657612,99.1078526631923,very_high,1028.777351152372,652.8650518190626,126.49728145878872,12.104778251766772,0.8556383385962609,0.6295284945160318,4.703236092742147,membrane,False
Q8TB36,GDAP1_HUMAN,358,5,1.575689516406957,99.1078526631923,very_high,1003.9129959676662,637.1261504965217,147.50161717663514,11.85496636370105,0.8573457701871403,0.5978471580213859,4.59393744897335,membrane,False
Q8NG99,OR7G2_HUMAN,324,5,1.5756503508814397,99.1078526631923,very_high,961.4820711882998,610.2128372889699,109.5138134533563,11.3658136576307,0.8891320769284636,0.560432231156367,7.372322111975509,membrane,False
Q04609,FOLH1_HUMAN,750,5,1.5755629550198027,99.0990195212437,very_high,1068.4091499153178,678.1126368259362,160.77119894821692,11.441798311313503,0.9408584083096938,0.6640958060741882,4.907359553063281,membrane,False
Q5VT66,MARC1_HUMAN,337,5,1.5754374979391976,99.07252009539793,very_high,1010.2141352363165,641.227682187446,156.54703709757473,11.288993246850628,0.8936839412747319,0.5976586679025525,3.587434899496863,membrane,False
Q53F39,MPPE1_HUMAN,396,5,1.575290277997445,99.07252009539793,very_high,1010.3914061488676,641.4001408246685,149.01418617750323,11.303092667224815,0.8963927500983957,0.6059093606417986,4.324112761928592,membrane,False
O14494,PLPP1_HUMAN,284,5,1.575203318682729,99.07252009539793,very_high,998.5814074855532,633.9381054117167,151.84035099306573,11.441608075205766,0.8238908705026817,0.5701897806482096,6.234559255664634,membrane,False
Q86TG1,T150A_HUMAN,271,5,1.5750353315184549,99.07252009539793,very_high,984.8927543108846,625.3147053912736,139.8505382221955,10.5792726532403,0.8380915825113792,0.554143749804116,5.650959910499799,membrane,False
